n1,n2,n3,d1_nm,d2_nm,d3_nm,reflectance
1.13333333333333,1.13333333333333,1.6,80,104,32,0.0273949392376875
1.2,1.53333333333333,1.06666666666667,128,188,104,0.0847972164448359
1.2,1.06666666666667,1.8,152,188,20,0.051047627351329
1.2,1,1.86666666666667,140,164,116,0.142476729726843
1.53333333333333,1.4,1.46666666666667,20,32,104,0.032240671864761
1.6,1.06666666666667,2,56,56,188,0.0644812450558371
1.66666666666667,2,1.26666666666667,176,128,80,0.01497676756609
1.53333333333333,1.93333333333333,1.46666666666667,200,176,32,0.128731046677062
1.8,1.86666666666667,1.66666666666667,128,68,44,0.126797364998129
1.26666666666667,1.06666666666667,1.06666666666667,200,44,164,0.0164834489098257
1.93333333333333,1.46666666666667,1.13333333333333,68,188,128,0.391981794520305
1.06666666666667,1,1.2,188,128,32,0.0448294456555803
1.06666666666667,1.93333333333333,1.46666666666667,116,80,32,0.140918651322151
1.33333333333333,1.53333333333333,1.06666666666667,104,56,152,0.0833630578684133
1.53333333333333,1.46666666666667,1,140,44,32,0.046585450080406
1.26666666666667,1,1.26666666666667,92,44,176,0.0072151796884093
1.33333333333333,1.06666666666667,1.73333333333333,164,68,152,0.0996860012893926
1.13333333333333,1.13333333333333,1.2,176,68,32,0.0327292679347241
1.46666666666667,1.8,1.46666666666667,152,80,32,0.100940763804844
1.4,1.73333333333333,1.13333333333333,128,164,200,0.0130692275337704
1,1.6,2,164,200,80,0.136463735251169
1.2,1.8,1.06666666666667,188,188,80,0.0599911491346637
1.6,1.2,1.13333333333333,32,20,176,0.121245166482669
1.8,1.2,1.86666666666667,104,44,200,0.243173591166292
1.6,1.86666666666667,1.53333333333333,92,164,200,0.0509645459132692
1.2,1.06666666666667,1.8,176,20,164,0.0357485313102376
1.2,1.93333333333333,1.06666666666667,80,20,92,0.121152496454676
1.53333333333333,1.13333333333333,1,92,80,32,0.232997026181511
1.73333333333333,1.73333333333333,1.06666666666667,200,92,164,0.0606589137483622
1.53333333333333,1.6,1.13333333333333,200,188,116,0.0959718739250201
1,1.06666666666667,1.6,128,164,92,0.0450126420745793
1.8,1.2,1.33333333333333,20,116,188,0.0507653176438313
1.86666666666667,1.2,1.46666666666667,104,164,32,0.137531747370592
1.86666666666667,1.8,1.73333333333333,32,188,104,0.0735596380338152
1.86666666666667,1,1.53333333333333,188,44,20,0.0885251605939801
1.93333333333333,1.26666666666667,1.6,200,104,104,0.333750816472746
1.66666666666667,1.8,1.6,92,188,20,0.035178026943711
1.2,1.66666666666667,1.66666666666667,92,188,32,0.0230215283744476
1.86666666666667,2,1.33333333333333,32,188,32,0.211397541953212
1.66666666666667,1.46666666666667,1.06666666666667,56,92,140,0.0542276217959445
1.2,1.46666666666667,1.73333333333333,200,188,152,0.0376496252422599
1.6,1.6,1.4,80,80,128,0.0207116789557402
1.13333333333333,1.2,2,68,92,200,0.110118432113063
1.4,1.86666666666667,1.4,200,200,80,0.170797871474319
1.53333333333333,1.93333333333333,1.2,44,128,68,0.00211814672927271
1.86666666666667,1.93333333333333,1.66666666666667,80,188,176,0.0439923386155458
1.73333333333333,1.13333333333333,1.86666666666667,56,128,56,0.408942867469406
1.8,2,1.2,128,92,200,0.213750413261692
1.53333333333333,1.53333333333333,1.8,32,56,20,0.0432274867657946
1.06666666666667,1.2,1.53333333333333,68,116,200,0.00426731816983772
1.13333333333333,1.46666666666667,1.8,20,152,20,0.0270852420082218
1.93333333333333,1.26666666666667,1,44,68,188,0.171819626587389
1.06666666666667,1.46666666666667,1.4,32,104,116,0.0493137646945205
1.6,1.06666666666667,1.06666666666667,56,188,200,0.23792426897801
1.06666666666667,1.2,1.26666666666667,188,44,32,0.0168455398401291
1.8,1.33333333333333,1.53333333333333,164,176,116,0.0605874922106326
1.4,1.4,1.13333333333333,44,116,200,0.00132136032147985
1.13333333333333,1.8,1.53333333333333,188,80,116,0.097020570213651
1.4,1.06666666666667,2,32,32,140,0.00803436517034182
1.46666666666667,1.26666666666667,1.73333333333333,32,44,152,0.00695248110319396
1.13333333333333,2,1.73333333333333,80,68,104,0.0884677029419726
1.4,1.46666666666667,1.4,140,20,140,0.0141527173736715
1.26666666666667,1.53333333333333,1.26666666666667,128,80,128,0.0304318607669232
1.33333333333333,1.6,1,152,92,188,0.234913801068288
1.6,1.26666666666667,1.13333333333333,140,152,20,0.0177242190345801
1.73333333333333,1.66666666666667,1.8,188,104,68,0.0989726032241229
1.66666666666667,1.33333333333333,1.8,68,56,200,0.079233527054829
1,1.66666666666667,1.4,188,56,188,0.0822024043132812
1.8,1,1.33333333333333,140,68,104,0.0566709004079786
1.13333333333333,1.86666666666667,2,152,188,128,0.0298576005994489
1.73333333333333,1.93333333333333,1.06666666666667,20,104,68,0.196990097938414
1.53333333333333,1.33333333333333,1.53333333333333,44,20,56,0.0315269370735991
1.73333333333333,1,1.26666666666667,152,92,104,0.0112116223931964
1.73333333333333,1.6,1.26666666666667,104,140,80,0.186579764551974
1.73333333333333,1.33333333333333,1.6,92,80,128,0.208667275381639
1.26666666666667,1.26666666666667,1.4,188,56,32,0.0256808359171323
1.66666666666667,1,1,104,128,200,0.232130519647829
1.13333333333333,1.4,1.4,104,164,200,0.00787304439527289
1.8,1.33333333333333,1.6,152,44,152,0.0252007814531839
2,1.53333333333333,1.8,56,128,116,0.180605321293657
1.53333333333333,1.6,1.8,56,200,68,0.00999402847689821
1.33333333333333,1.26666666666667,1.2,80,20,176,0.0442374139566914
1.06666666666667,1.2,1.6,68,200,140,0.0386279121634262
1.06666666666667,2,1,140,128,44,0.0872339126928296
1.6,1.73333333333333,1,56,128,188,0.127631577477012
1.73333333333333,1.13333333333333,1,128,44,176,0.00640800023921024
1.2,1.2,1.26666666666667,44,56,200,0.00605024007140303
2,1.26666666666667,1.46666666666667,164,128,152,0.153180372027687
1.93333333333333,1.53333333333333,1.46666666666667,20,176,128,0.0711249328133001
1.26666666666667,1.13333333333333,1.06666666666667,32,152,92,0.0491252734233633
1.86666666666667,1.4,1.33333333333333,164,188,188,0.0678393914382778
1,1.66666666666667,1.26666666666667,152,176,176,0.0485517349339425
1.8,1.33333333333333,1.2,128,152,20,0.0438787201217917
1.93333333333333,1.93333333333333,2,152,92,20,0.0618310915826697
1.26666666666667,1.13333333333333,2,80,20,92,0.049798637204078
1.6,1.8,1.93333333333333,104,200,164,0.0226737100625765
1.06666666666667,1.13333333333333,1.8,152,164,200,0.0666937929233544
1.66666666666667,1.4,1.06666666666667,116,92,44,0.0265695711977139
1.93333333333333,1.73333333333333,1.46666666666667,32,116,128,0.0543560708009067
1.6,1.26666666666667,1.06666666666667,116,32,92,0.195210190133635
1.33333333333333,1.33333333333333,1.66666666666667,68,116,200,0.0451874506258098
1.13333333333333,1.4,1.2,128,104,176,0.0247163113708499
1.93333333333333,2,1.66666666666667,128,92,176,0.189658482479231
1,1.33333333333333,1.73333333333333,200,104,104,0.00483167579006611
1.13333333333333,1.8,1,56,140,92,0.0816181666269881
1.06666666666667,1.46666666666667,1.86666666666667,200,80,68,0.0252535481173003
1.13333333333333,1.53333333333333,1.93333333333333,92,188,20,0.0436781801367074
1.53333333333333,1.66666666666667,1.8,80,176,176,0.0404258202317351
1.53333333333333,1.6,1.53333333333333,32,20,176,0.0515306970914799
1.8,1.4,1.73333333333333,188,200,200,0.114207746251623
1.33333333333333,1.53333333333333,1.06666666666667,44,200,200,0.133082834493128
1.86666666666667,1.6,2,44,188,116,0.0756396741770002
1.06666666666667,1.8,1.66666666666667,176,68,164,0.103748522570027
1.06666666666667,1.2,1.66666666666667,176,32,200,0.0447810421408996
1.4,1.73333333333333,1,116,128,176,0.235269854844569
2,1.66666666666667,1.06666666666667,80,200,56,0.295741101314596
1.6,1.93333333333333,1.33333333333333,80,56,104,0.0441393534250897
1.06666666666667,1.33333333333333,1,32,32,44,0.00261927926733682
1.8,1.66666666666667,1.66666666666667,56,68,200,0.0687232830747694
1.66666666666667,2,1.8,44,152,128,0.0660842772514005
1.6,1.86666666666667,1.46666666666667,116,140,56,0.0824717800812814
1.4,1.13333333333333,1.2,200,152,140,0.00758893469703223
1.4,1.33333333333333,1.8,56,188,128,0.0278460742589609
1.66666666666667,1.8,2,140,152,80,0.183975869926595
1.93333333333333,1.86666666666667,1.06666666666667,32,176,32,0.188234360378249
1.6,1.8,1.66666666666667,188,152,140,0.0410733427698068
1.33333333333333,1.8,1.06666666666667,56,80,116,0.272779127268921
1,1,1.33333333333333,152,80,164,0.028436876178541
1.06666666666667,1.33333333333333,1.53333333333333,44,80,116,0.00421610177902802
1.73333333333333,1.73333333333333,1.4,44,140,176,0.0661425936367123
1.2,1.6,1.53333333333333,68,176,116,0.0168470051544351
1.73333333333333,1.4,1.53333333333333,128,200,116,0.0723915788757371
1.6,1.46666666666667,1.66666666666667,92,20,188,0.0499024467668455
1.46666666666667,1.8,1.6,68,104,92,0.0154813631085869
1.46666666666667,1.53333333333333,1.93333333333333,68,44,44,0.000596227619521291
1.86666666666667,1.2,1.93333333333333,80,104,20,0.355557951315822
1.46666666666667,1,2,68,32,164,0.0010450965591147
1,1.26666666666667,1.73333333333333,164,188,128,0.0657143085825756
1.53333333333333,1,1.86666666666667,56,68,152,0.0792263860667121
1.66666666666667,1.33333333333333,1.26666666666667,116,92,56,0.0582139161079444
1.06666666666667,2,1.53333333333333,188,44,44,0.137307994515341
1.66666666666667,1.13333333333333,1.6,152,56,20,0.0736452944307065
1.33333333333333,1.33333333333333,2,152,128,80,0.0582411728372762
1.73333333333333,1.53333333333333,1.2,20,104,128,0.0956646139148011
1.86666666666667,1.2,1.6,92,68,92,0.31392209731049
1.2,1.4,1.86666666666667,200,200,92,0.1378755071609
1,2,1.26666666666667,104,104,188,0.103146794999116
2,1.46666666666667,1.4,44,128,80,0.133994854785903
1.73333333333333,1.66666666666667,1.2,128,56,116,0.0536578563361502
1.8,1.73333333333333,1.73333333333333,128,116,164,0.111603918165893
1.06666666666667,2,1.13333333333333,116,80,92,0.345982745173925
1.93333333333333,1.66666666666667,2,56,200,128,0.186515355048796
2,1.93333333333333,1.06666666666667,164,164,176,0.379982320992442
1.4,1.66666666666667,1.06666666666667,32,56,200,0.20033039004115
1.4,1.26666666666667,1.4,140,80,44,0.0543597941439124
1.13333333333333,1.8,1.13333333333333,56,176,188,0.139269531625862
1.53333333333333,1.2,1.66666666666667,200,176,104,0.114128347643125
1.53333333333333,1.73333333333333,1.73333333333333,32,44,68,0.0448423675571008
1.06666666666667,1.93333333333333,1.53333333333333,116,80,104,0.12409831123799
1,1.2,1.06666666666667,188,140,200,0.0226539377232848
1.6,1.06666666666667,1.73333333333333,32,188,104,0.22616427799162
1.06666666666667,1.33333333333333,1.53333333333333,44,68,80,0.0103855223909363
1.86666666666667,1.06666666666667,1.33333333333333,44,44,140,0.135115350196946
1.13333333333333,1.66666666666667,1.6,104,176,56,0.0232079612236088
1.66666666666667,1.6,1.73333333333333,92,56,32,0.0597024163737679
1.46666666666667,2,1.86666666666667,200,20,44,0.168234456208119
1.06666666666667,1.33333333333333,1.46666666666667,164,20,44,0.0189162009450486
1.93333333333333,1.73333333333333,1.13333333333333,188,92,44,0.104615986321765
1.73333333333333,1.86666666666667,1.6,116,56,44,0.0648633202693538
1.2,1.93333333333333,1.93333333333333,20,68,140,0.175611360049922
1.33333333333333,1.26666666666667,2,116,188,44,0.0636329070143813
1.6,1.86666666666667,1.8,104,116,80,0.0120741946067675
1.53333333333333,1.86666666666667,1.06666666666667,128,80,188,0.247591769024006
1.13333333333333,1.46666666666667,1.26666666666667,80,128,104,0.0368202739939225
1.13333333333333,1.53333333333333,1.2,188,140,140,0.0654171440333915
1,1.8,1.8,32,164,44,0.11930013419453
1.46666666666667,1.4,1.6,56,32,56,0.0163471689606828
1.33333333333333,1.26666666666667,1.4,104,140,20,0.0441653024147252
1.93333333333333,1.93333333333333,1.93333333333333,56,152,44,0.107279066551031
1.66666666666667,1,1.06666666666667,80,104,68,0.331997590830721
1.26666666666667,1.13333333333333,1,80,176,44,0.0253546317976692
1,1,1.33333333333333,152,92,32,0.0329883859547873
1.33333333333333,1.73333333333333,1.06666666666667,188,188,32,0.00890153796151334
1.13333333333333,1.53333333333333,1.26666666666667,200,80,104,0.111135446970685
1.8,1.8,1.06666666666667,176,68,56,0.27304191442066
1.86666666666667,1.93333333333333,2,56,176,80,0.0748747708166949
1.13333333333333,1.8,1.93333333333333,176,20,116,0.0326737605770849
1.13333333333333,1.06666666666667,1.8,152,20,152,0.0216474120937808
1.26666666666667,1.26666666666667,1,32,140,20,0.0492019465950012
1,1.26666666666667,1.26666666666667,140,164,164,0.00117831838766983
1.26666666666667,1.6,1.8,152,20,140,0.018870829205352
1.4,2,1.86666666666667,188,68,32,0.16403094422403
1,1.8,1,140,200,176,0.356153873598461
1.26666666666667,1.06666666666667,1.8,152,152,188,0.137706382256036
1.53333333333333,1.66666666666667,1.13333333333333,140,200,20,0.0239446648437523
1.6,1.8,1,188,92,68,0.307882128482036
1.13333333333333,1.26666666666667,1.06666666666667,92,188,164,0.0461285547566623
1.2,1.13333333333333,1.8,116,200,152,0.0174915370431251
1.13333333333333,1.33333333333333,1.8,56,200,44,0.0860220666644556
1.53333333333333,1.4,1.46666666666667,128,80,56,0.0557919425493516
1.8,1.33333333333333,1.4,176,188,80,0.0494531090273583
1.26666666666667,1.53333333333333,1.53333333333333,20,164,104,0.0450983742648266
1,1.46666666666667,1.26666666666667,68,188,128,0.00454460024633501
1.6,1.2,1,104,188,80,0.163134186554171
1.73333333333333,1.53333333333333,1.46666666666667,92,92,104,0.0867880795794588
1.8,1.4,1.53333333333333,80,200,152,0.133258380405927
1.66666666666667,2,1.2,92,128,20,0.108910117611577
1.4,1.06666666666667,2,128,20,68,0.145513072621361
1.13333333333333,1.33333333333333,1.8,128,92,152,0.00212567841829178
1.06666666666667,1.06666666666667,1.66666666666667,44,80,188,0.0263327659271785
1.46666666666667,1,1.8,200,44,116,0.0480414629362624
1.4,1.26666666666667,1.46666666666667,56,116,116,0.0508769910719054
1.8,1.33333333333333,2,92,152,32,0.255355899551126
1.06666666666667,1.53333333333333,1.53333333333333,116,44,104,0.0209593098529131
1.53333333333333,1.26666666666667,1.53333333333333,80,116,116,0.149537991292928
1.06666666666667,2,1.06666666666667,32,188,56,0.251487922487117
1.26666666666667,1.46666666666667,1.8,188,68,68,0.063924242658684
1,1.8,1.26666666666667,128,20,92,0.0362978881961605
1.33333333333333,1.33333333333333,1.2,44,80,20,0.0257813818841511
1.6,2,1.13333333333333,104,44,80,0.0495158589016971
1.86666666666667,1.93333333333333,1,44,92,56,0.0968088820985193
1.73333333333333,1,1.4,176,56,80,0.0043088813432481
1.93333333333333,1.4,1.53333333333333,140,188,32,0.0403118834361643
1.66666666666667,1.33333333333333,1.46666666666667,200,56,188,0.0397069561914097
1.86666666666667,1.13333333333333,1.26666666666667,200,104,128,0.189687079580491
1.93333333333333,1.93333333333333,1.46666666666667,176,176,140,0.190718721967847
1,1.13333333333333,1.33333333333333,20,140,164,0.00255138517102324
1.26666666666667,1.66666666666667,1.53333333333333,128,200,104,0.0017611723959464
2,1.13333333333333,1,68,92,32,0.433054115296361
1.13333333333333,1.46666666666667,1.93333333333333,104,128,116,0.0433044146499973
1.6,1.73333333333333,1.6,56,92,128,0.0469625454843705
1.53333333333333,1.2,1.2,176,188,152,0.00185045098070772
1.2,1.13333333333333,1,116,188,92,0.0387815151861364
1.4,1.8,1.53333333333333,140,20,44,0.0111936580975862
2,1.8,1.26666666666667,140,116,68,0.145542742820467
1.46666666666667,1,1.13333333333333,200,164,80,0.0342803129712396
1.8,1.13333333333333,1.6,80,80,140,0.326541195132755
1.93333333333333,1,1.86666666666667,32,44,128,0.0718522966344175
1.8,1.2,1.53333333333333,44,152,80,0.2355667075267
1.46666666666667,1.73333333333333,1.6,116,164,200,0.0194023350329734
1.86666666666667,1.46666666666667,1.13333333333333,32,152,128,0.0440218813472248
1.46666666666667,1.26666666666667,1.66666666666667,152,164,56,0.00207969098823816
1.4,1.13333333333333,1.93333333333333,20,140,32,0.0732842440056853
1.06666666666667,1.4,1.06666666666667,44,104,44,0.079108282873777
1.13333333333333,1.46666666666667,1.4,200,188,56,0.0233843130785917
1.93333333333333,2,1.06666666666667,44,128,44,0.075947059758637
1.93333333333333,1.33333333333333,1.13333333333333,164,200,44,0.0212755076539781
1,1.26666666666667,1.73333333333333,200,116,68,0.0113324958492855
1.13333333333333,1.8,1.06666666666667,92,164,44,0.00225751773976201
1.06666666666667,1.06666666666667,1,128,80,188,0.0339684385023151
1.8,2,1.6,116,68,32,0.130204818921245
2,2,1.26666666666667,68,92,116,0.11780173792667
1.33333333333333,1.6,2,200,200,200,0.181260216571932
1.2,1.6,1.66666666666667,104,152,200,0.00568193990245248
1.6,1.26666666666667,1.93333333333333,140,164,32,0.0228424186420059
2,1.8,1.53333333333333,176,80,92,0.104161999252088
1.33333333333333,1.66666666666667,1.8,44,116,200,0.0350312696204896
1.26666666666667,1.6,2,116,176,176,0.0338836674913558
1.46666666666667,1.46666666666667,1.6,44,32,176,0.0334296529371275
1.73333333333333,1.2,1.33333333333333,20,44,68,0.0264634711431416
1.33333333333333,1.86666666666667,1.93333333333333,152,152,44,0.0610364842331084
1.73333333333333,1.4,1.66666666666667,44,152,140,0.105671911486521
1.66666666666667,1.06666666666667,1.6,188,176,188,0.135748267190283
1.33333333333333,1.53333333333333,1.4,116,188,116,0.0165908047818185
1.86666666666667,1.66666666666667,1.2,80,44,128,0.118192840514622
1.33333333333333,2,1.73333333333333,140,104,68,0.0300787765282759
1.73333333333333,1.4,1.73333333333333,200,68,164,0.0714042482552215
1.53333333333333,1.6,1.06666666666667,188,200,44,0.0106107888028036
1.33333333333333,1.8,1.73333333333333,176,44,80,0.0734463355820033
1.06666666666667,1.26666666666667,1.53333333333333,188,164,92,0.0129998416015632
1.06666666666667,1.4,1.06666666666667,200,32,116,0.0418624555158181
1.53333333333333,1.93333333333333,1.86666666666667,20,188,56,0.0999640061855219
1.13333333333333,1.66666666666667,1.33333333333333,92,176,32,0.00405637225046971
2,1.93333333333333,2,68,164,128,0.201737928151745
1.53333333333333,1.93333333333333,1.13333333333333,188,128,68,0.0768634018870241
1.13333333333333,1.46666666666667,1.66666666666667,164,68,128,0.00479157282435434
1.26666666666667,1.93333333333333,1.2,116,104,44,0.0892033523601907
2,1.66666666666667,1.66666666666667,44,152,104,0.114478797948141
1.2,1.33333333333333,1.4,80,116,116,0.00305280649124773
1.66666666666667,1.13333333333333,1.26666666666667,68,176,20,0.191918837818205
1.4,1.8,1.66666666666667,44,92,80,0.0471832051164382
